"Start Date","End Date","Latvija","Kurzeme","Latgale","Rīga","Pierīga","Vidzeme","Zemgale","Daugavpils","Jelgava","Jēkabpils","Jūrmala","Liepāja","Rēzekne","Valmiera","Ventspils","Aizkraukles novads","Jaunjelgavas novads","Pļaviņu novads","Kokneses novads","Neretas novads","Alūksnes novads","Apes novads","Balvu novads","Viļakas novads","Baltinavas novads","Rugāju novads","Bauskas novads","Rundāles novads","Vecumnieku novads","Cēsu novads","Līgatnes novads","Amatas novads","Jaunpiebalgas novads","Priekuļu novads","Pārgaujas novads","Raunas novads","Vecpiebalgas novads","Daugavpils novads","Ilūkstes novads","Dobeles novads","Auces novads","Tērvetes novads","Gulbenes novads","Jelgavas novads","Ozolnieku novads","Jēkabpils novads","Aknīstes novads","Viesītes novads","Krustpils novads","Salas novads","Krāslavas novads","Dagdas novads","Aglonas novads","Kuldīgas novads","Skrundas novads","Alsungas novads","Aizputes novads","Durbes novads","Grobiņas novads","Pāvilostas novads","Priekules novads","Nīcas novads","Rucavas novads","Vaiņodes novads","Limbažu novads","Alojas novads","Salacgrīvas novads","Ludzas novads","Kārsavas novads","Zilupes novads","Ciblas novads","Madonas novads","Cesvaines novads","Lubānas novads","Varakļānu novads","Ērgļu novads","Ogres novads","Ikšķiles novads","Ķeguma novads","Lielvārdes novads","Preiļu novads","Līvānu novads","Riebiņu novads","Vārkavas novads","Rēzeknes novads","Viļānu novads","Baldones novads","Ķekavas novads","Olaines novads","Salaspils novads","Saulkrastu novads","Siguldas novads","Inčukalna novads","Babītes novads","Krimuldas novads","Mālpils novads","Ropažu novads","Sējas novads","Saldus novads","Brocēnu novads","Talsu novads","Dundagas novads","Tukuma novads","Kandavas novads","Engures novads","Jaunpils novads","Valkas novads","Smiltenes novads","Strenču novads","Kocēnu novads","Mazsalacas novads","Rūjienas novads","Beverīnas novads","Burtnieku novads","Naukšēnu novads","Ventspils novads","Aizkraukle","Aizkraukles pagasts","Jaunjelgava","Jaunjelgavas pagasts","Daudzeses pagasts","Seces pagasts","Sērenes pagasts","Staburaga pagasts","Sunākstes pagasts","Pļaviņas","Aiviekstes pagasts","Klintaines pagasts","Vietalvas pagasts","Bebru pagasts","Iršu pagasts","Kokneses pagasts","Mazzalves pagasts","Neretas pagasts","Zalves pagasts","Skrīveru novads","Alūksne","Alsviķu pagasts","Annas pagasts","Ilzenes pagasts","Jaunalūksnes pagasts","Jaunannas pagasts","Jaunlaicenes pagasts","Kalncempju pagasts","Liepnas pagasts","Malienas pagasts","Mālupes pagasts","Mārkalnes pagasts","Pededzes pagasts","Veclaicenes pagasts","Zeltiņu pagasts","Ziemera pagasts","Ape","Apes pagasts","Gaujienas pagasts","Trapenes pagasts","Virešu pagasts","Balvi","Balvu pagasts","Bērzkalnes pagasts","Bērzpils pagasts","Briežuciema pagasts","Krišjāņu pagasts","Kubulu pagasts","Lazdulejas pagasts","Tilžas pagasts","Vectilžas pagasts","Vīksnas pagasts","Viļaka","Kupravas pagasts","Medņevas pagasts","Susāju pagasts","Šķilbēnu pagasts","Vecumu pagasts","Žīguru pagasts","Lazdukalna pagasts","Rugāju pagasts","Bauska","Brunavas pagasts","Ceraukstes pagasts","Codes pagasts","Dāviņu pagasts","Gailīšu pagasts","Īslīces pagasts","Mežotnes pagasts","Vecsaules pagasts","Iecavas novads","Rundāles pagasts","Svitenes pagasts","Viesturu pagasts","Bārbeles pagasts","Kurmenes pagasts","Skaistkalnes pagasts","Stelpes pagasts","Valles pagasts","Vecumnieku pagasts","Cēsis","Vaives pagasts","Līgatne","Līgatnes pagasts","Amatas pagasts","Drabešu pagasts","Nītaures pagasts","Skujenes pagasts","Zaubes pagasts","Jaunpiebalgas pagasts","Zosēnu pagasts","Liepas pagasts","Mārsnēnu pagasts","Priekuļu pagasts","Veselavas pagasts","Raiskuma pagasts","Stalbes pagasts","Straupes pagasts","Drustu pagasts","Raunas pagasts","Dzērbenes pagasts","Inešu pagasts","Kaives pagasts","Taurenes pagasts","Vecpiebalgas pagasts","Ambeļu pagasts","Biķernieku pagasts","Demenes pagasts","Dubnas pagasts","Kalkūnes pagasts","Kalupes pagasts","Laucesas pagasts","Līksnas pagasts","Maļinovas pagasts","Medumu pagasts","Naujenes pagasts","Nīcgales pagasts","Salienas pagasts","Skrudalienas pagasts","Sventes pagasts","Tabores pagasts","Vaboles pagasts","Vecsalienas pagasts","Višķu pagasts","Ilūkste","Subate","Prodes pagasts","Bebrenes pagasts","Dvietes pagasts","Eglaines pagasts","Pilskalnes pagasts","Šēderes pagasts","Dobele","Annenieku pagasts","Auru pagasts","Bērzes pagasts","Bikstu pagasts","Dobeles pagasts","Jaunbērzes pagasts","Krimūnu pagasts","Naudītes pagasts","Penkules pagasts","Zebrenes pagasts","Auce","Vecauces pagasts","Bēnes pagasts","Īles pagasts","Lielauces pagasts","Ukru pagasts","Vītiņu pagasts","Augstkalnes pagasts","Bukaišu pagasts","Tērvetes pagasts","Gulbene","Beļavas pagasts","Daukstu pagasts","Druvienas pagasts","Galgauskas pagasts","Jaungulbenes pagasts","Lejasciema pagasts","Litenes pagasts","Lizuma pagasts","Līgo pagasts","Rankas pagasts","Stāmerienas pagasts","Stradu pagasts","Tirzas pagasts","Elejas pagasts","Glūdas pagasts","Jaunsvirlaukas pagasts","Kalnciema pagasts","Lielplatones pagasts","Līvbērzes pagasts","Platones pagasts","Sesavas pagasts","Svētes pagasts","Valgundes pagasts","Vilces pagasts","Vircavas pagasts","Zaļenieku pagasts","Cenu pagasts","Ozolnieku pagasts","Salgales pagasts","Ābeļu pagasts","Dignājas pagasts","Dunavas pagasts","Kalna pagasts","Leimaņu pagasts","Rubenes pagasts","Zasas pagasts","Aknīste","Aknīstes pagasts","Asares pagasts","Gārsenes pagasts","Viesīte","Viesītes pagasts","Elkšņu pagasts","Rites pagasts","Saukas pagasts","Atašienes pagasts","Krustpils pagasts","Kūku pagasts","Mežāres pagasts","Variešu pagasts","Vīpes pagasts","Sēlpils pagasts","Krāslava","Aulejas pagasts","Indras pagasts","Izvaltas pagasts","Kalniešu pagasts","Kaplavas pagasts","Kombuļu pagasts","Krāslavas pagasts","Piedrujas pagasts","Robežnieku pagasts","Skaistas pagasts","Ūdrīšu pagasts","Dagda","Andrupenes pagasts","Andzeļu pagasts","Asūnes pagasts","Bērziņu pagasts","Dagdas pagasts","Ezernieku pagasts","Konstantinovas pagasts","Ķepovas pagasts","Svariņu pagasts","Šķaunes pagasts","Aglonas pagasts","Grāveru pagasts","Kastuļinas pagasts","Šķeltovas pagasts","Kuldīga","Ēdoles pagasts","Gudenieku pagasts","Īvandes pagasts","Kabiles pagasts","Kurmāles pagasts","Laidu pagasts","Padures pagasts","Pelču pagasts","Rendas pagasts","Rumbas pagasts","Snēpeles pagasts","Turlavas pagasts","Vārmes pagasts","Skrunda","Skrundas pagasts","Nīkrāces pagasts","Raņķu pagasts","Rudbāržu pagasts","Aizpute","Aizputes pagasts","Cīravas pagasts","Kalvenes pagasts","Kazdangas pagasts","Lažas pagasts","Durbe","Durbes pagasts","Dunalkas pagasts","Tadaiķu pagasts","Vecpils pagasts","Grobiņa","Bārtas pagasts","Gaviezes pagasts","Grobiņas pagasts","Medzes pagasts","Pāvilosta","Sakas pagasts","Vērgales pagasts","Priekule","Bunkas pagasts","Gramzdas pagasts","Kalētu pagasts","Priekules pagasts","Virgas pagasts","Nīcas pagasts","Otaņķu pagasts","Dunikas pagasts","Rucavas pagasts","Embūtes pagasts","Vaiņodes pagasts","Limbaži","Katvaru pagasts","Limbažu pagasts","Pāles pagasts","Skultes pagasts","Umurgas pagasts","Vidrižu pagasts","Viļķenes pagasts","Aloja","Staicele","Alojas pagasts","Staiceles pagasts","Braslavas pagasts","Brīvzemnieku pagasts","Ainaži","Salacgrīva","Ainažu pagasts","Salacgrīvas pagasts","Liepupes pagasts","Ludza","Briģu pagasts","Cirmas pagasts","Isnaudas pagasts","Istras pagasts","Nirzas pagasts","Ņukšu pagasts","Pildas pagasts","Pureņu pagasts","Rundēnu pagasts","Kārsava","Goliševas pagasts","Malnavas pagasts","Mežvidu pagasts","Mērdzenes pagasts","Salnavas pagasts","Zilupe","Lauderu pagasts","Pasienes pagasts","Zaļesjes pagasts","Blontu pagasts","Ciblas pagasts","Līdumnieku pagasts","Pušmucovas pagasts","Zvirgzdenes pagasts","Madona","Aronas pagasts","Barkavas pagasts","Bērzaunes pagasts","Dzelzavas pagasts","Kalsnavas pagasts","Lazdonas pagasts","Liezēres pagasts","Ļaudonas pagasts","Mārcienas pagasts","Mētrienas pagasts","Ošupes pagasts","Praulienas pagasts","Sarkaņu pagasts","Vestienas pagasts","Cesvaine","Cesvaines pagasts","Lubāna","Indrānu pagasts","Varakļāni","Murmastienes pagasts","Varakļānu pagasts","Ērgļu pagasts","Jumurdas pagasts","Sausnējas pagasts","Ogre","Krapes pagasts","Ķeipenes pagasts","Lauberes pagasts","Madlienas pagasts","Mazozolu pagasts","Meņģeles pagasts","Ogresgala pagasts","Suntažu pagasts","Taurupes pagasts","Ikšķile","Tīnūžu pagasts","Ķegums","Tomes pagasts","Birzgales pagasts","Rembates pagasts","Lielvārde","Lielvārdes pagasts","Jumpravas pagasts","Lēdmanes pagasts","Preiļi","Aizkalnes pagasts","Pelēču pagasts","Preiļu pagasts","Saunas pagasts","Līvāni","Jersikas pagasts","Rožupes pagasts","Rudzātu pagasts","Sutru pagasts","Turku pagasts","Galēnu pagasts","Riebiņu pagasts","Rušonas pagasts","Silajāņu pagasts","Sīļukalna pagasts","Stabulnieku pagasts","Rožkalnu pagasts","Upmalas pagasts","Vārkavas pagasts","Audriņu pagasts","Bērzgales pagasts","Čornajas pagasts","Dricānu pagasts","Feimaņu pagasts","Gaigalavas pagasts","Griškānu pagasts","Ilzeskalna pagasts","Kantinieku pagasts","Kaunatas pagasts","Lendžu pagasts","Lūznavas pagasts","Maltas pagasts","Mākoņkalna pagasts","Nagļu pagasts","Ozolaines pagasts","Ozolmuižas pagasts","Pušas pagasts","Rikavas pagasts","Nautrēnu pagasts","Sakstagala pagasts","Silmalas pagasts","Stoļerovas pagasts","Stružānu pagasts","Vērēmu pagasts","Viļāni","Dekšāres pagasts","Sokolku pagasts","Viļānu pagasts","Baldone","Baldones pagasts","Baloži","Daugmales pagasts","Ķekavas pagasts","Olaine","Olaines pagasts","Salaspils","Salaspils pagasts","Saulkrasti","Saulkrastu pagasts","Sigulda","Allažu pagasts","Mores pagasts","Siguldas pagasts","Vangaži","Inčukalna pagasts","Ādažu novads","Babītes pagasts","Salas pagasts","Carnikavas novads","Garkalnes novads","Lēdurgas pagasts","Krimuldas pagasts","Mārupes novads","Stopiņu novads","Saldus","Ezeres pagasts","Jaunauces pagasts","Jaunlutriņu pagasts","Kursīšu pagasts","Lutriņu pagasts","Nīgrandes pagasts","Novadnieku pagasts","Pampāļu pagasts","Rubas pagasts","Saldus pagasts","Šķēdes pagasts","Vadakstes pagasts","Zaņas pagasts","Zirņu pagasts","Zvārdes pagasts","Brocēni","Cieceres pagasts","Blīdenes pagasts","Gaiķu pagasts","Remtes pagasts","Talsi","Sabile","Stende","Valdemārpils","Ārlavas pagasts","Abavas pagasts","Balgales pagasts","Ģibuļu pagasts","Īves pagasts","Ķūļciema pagasts","Laidzes pagasts","Laucienes pagasts","Lībagu pagasts","Lubes pagasts","Strazdes pagasts","Valdgales pagasts","Vandzenes pagasts","Virbu pagasts","Dundagas pagasts","Kolkas pagasts","Mērsraga novads","Rojas novads","Tukums","Degoles pagasts","Džūkstes pagasts","Irlavas pagasts","Jaunsātu pagasts","Lestenes pagasts","Pūres pagasts","Sēmes pagasts","Slampes pagasts","Tumes pagasts","Zentenes pagasts","Kandava","Cēres pagasts","Kandavas pagasts","Matkules pagasts","Vānes pagasts","Zantes pagasts","Zemītes pagasts","Engures pagasts","Lapmežciema pagasts","Smārdes pagasts","Jaunpils pagasts","Viesatu pagasts","Valka","Ērģemes pagasts","Kārķu pagasts","Valkas pagasts","Vijciema pagasts","Zvārtavas pagasts","Smiltene","Bilskas pagasts","Blomes pagasts","Brantu pagasts","Grundzāles pagasts","Launkalnes pagasts","Palsmanes pagasts","Smiltenes pagasts","Variņu pagasts","Seda","Strenči","Jērcēnu pagasts","Plāņu pagasts","Bērzaines pagasts","Dikļu pagasts","Kocēnu pagasts","Vaidavas pagasts","Zilākalna pagasts","Mazsalaca","Mazsalacas pagasts","Ramatas pagasts","Sēļu pagasts","Skaņkalnes pagasts","Rūjiena","Ipiķu pagasts","Jeru pagasts","Lodes pagasts","Vilpulkas pagasts","Brenguļu pagasts","Kauguru pagasts","Trikātas pagasts","Burtnieku pagasts","Ēveles pagasts","Matīšu pagasts","Rencēnu pagasts","Valmieras pagasts","Vecates pagasts","Ķoņu pagasts","Naukšēnu pagasts","Piltene","Piltenes pagasts","Ances pagasts","Jūrkalnes pagasts","Popes pagasts","Puzes pagasts","Tārgales pagasts","Ugāles pagasts","Usmas pagasts","Užavas pagasts","Vārves pagasts","Ziru pagasts","Zlēku pagasts"
"2018-01-01","2018-01-31","6.14","3.40","2.22","7.14","5.85","3.60","4.14","2.27","4.78","2.50","8.06","3.76","3.33","4.69","3.33","3.06","0.00","0.00","2.31","5.50","1.33","0.00","0.00","0.00","0.00","0.00","3.50","0.00","0.00","3.60","2.96","3.52","0.00","2.26","0.00","0.00","0.00","2.27","0.00","3.95","0.00","0.00","1.90","3.71","4.63","0.00","0.00","0.00","0.69","1.22","0.61","0.00","0.00","2.66","137.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.00","0.00","0.00","0.74","0.31","0.00","0.00","2.33","0.00","0.00","0.89","0.00","4.69","5.32","4.18","0.00","0.56","0.50","0.00","0.00","3.33","0.00","3.93","6.30","4.33","5.00","4.00","4.90","4.42","7.81","0.00","0.00","3.85","0.00","3.01","2.47","2.77","0.00","3.90","0.00","3.39","0.00","2.50","3.28","0.00","2.29","0.00","1.20","0.00","4.72","0.00","1.63","3.12","2.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.31","0.00","0.00","5.50","0.00","1.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.75","0.00","0.00","3.57","0.00","3.13","2.64","0.00","4.17","1.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.60","0.00","3.93","2.00","0.00","3.52","0.00","0.00","0.00","0.00","0.00","2.26","0.00","3.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.06","0.00","0.00","0.00","0.00","0.00","0.00","3.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.82","0.00","0.00","0.00","0.00","0.00","5.26","2.33","0.00","333.33","0.00","0.00","2.83","3.71","0.00","0.00","0.00","3.76","5.00","1.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.69","0.00","0.00","0.00","0.00","0.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.49","0.00","0.00","0.00","1.28","2.02","0.00","0.00","2.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","137.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.43","0.00","0.00","0.00","0.00","1.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.00","0.00","0.00","0.00","0.00","4.65","0.00","0.00","0.00","0.00","0.00","0.00","4.88","0.00","0.00","5.32","5.32","4.38","4.76","0.00","3.79","0.00","0.00","0.00","0.00","0.56","0.00","0.00","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.93","3.93","6.39","0.00","6.28","4.23","4.33","5.00","5.00","3.73","4.78","4.90","0.00","0.00","4.18","5.17","3.00","5.85","7.81","0.00","5.37","4.86","0.00","0.00","7.35","7.43","3.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.60","0.00","0.00","0.00","0.00","0.00","0.00","2.47","0.00","0.00","0.00","2.76","0.00","0.00","0.04","0.04","0.00","0.00","2.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.82","3.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.73","0.00","4.05","0.00","0.00","2.50","0.00","0.00","0.00","0.00","0.00","3.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.00","1.25","0.00","0.00","0.00","0.00","0.00"
"2018-02-01","2018-02-28","6.17","3.14","2.10","7.19","6.45","4.29","4.14","1.79","4.66","1.67","8.70","3.61","3.12","4.64","2.86","3.24","0.00","1.25","2.70","0.00","1.79","0.00","0.00","0.00","0.00","0.00","3.27","0.00","1.49","4.39","0.00","0.00","0.00","4.48","0.00","2.39","0.00","1.79","0.00","3.35","0.00","0.00","2.12","3.87","4.92","0.00","0.00","0.00","1.86","0.00","0.45","0.00","0.00","2.17","0.00","0.00","0.94","0.00","2.17","0.00","0.00","0.00","0.00","0.00","3.51","0.00","0.00","1.20","0.00","0.00","0.00","4.00","0.00","0.00","0.00","1.47","5.06","5.10","2.74","0.00","2.25","0.83","0.00","0.00","2.67","1.00","3.57","6.45","4.62","5.00","6.33","5.06","3.27","7.50","0.00","0.00","4.40","0.00","2.76","3.71","2.91","0.00","3.93","0.00","2.86","0.00","1.92","3.43","0.00","1.43","0.00","0.00","0.00","4.53","0.00","1.43","3.24","2.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.25","0.00","0.00","0.00","0.00","0.00","2.70","0.00","0.00","0.00","0.00","1.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.84","0.00","0.00","0.00","0.00","0.00","1.68","0.00","1.67","3.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.49","4.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.48","0.00","0.00","0.00","0.00","0.00","2.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.57","0.00","1.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.09","0.00","0.00","0.00","0.00","0.00","1.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.13","2.55","0.00","1.11","4.75","0.00","0.00","6.75","0.00","0.00","0.00","0.00","5.00","1.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.86","0.00","0.00","0.00","0.00","0.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.89","0.00","0.00","0.00","0.00","1.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.47","0.00","0.00","5.06","0.00","0.00","8.10","0.00","0.00","0.00","4.76","1.86","0.00","5.00","5.10","3.51","0.00","0.00","2.22","0.00","0.00","0.00","0.00","2.25","0.00","0.00","0.00","0.00","0.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.67","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","3.57","3.57","5.96","0.00","6.45","4.67","4.62","5.00","5.00","6.33","0.00","5.06","0.00","0.00","0.00","3.78","2.67","7.08","5.08","12.31","4.99","7.79","0.00","0.00","7.02","5.37","2.79","0.00","0.00","0.00","0.00","0.00","0.00","2.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.71","3.71","0.00","0.00","0.00","3.70","0.00","1.50","0.20","0.20","0.00","0.00","2.55","0.00","1.56","2.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.49","0.00","3.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.86","0.00","0.00","1.92","0.00","0.00","0.00","0.00","0.00","3.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.43","1.18","2.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.38","1.27","0.00","0.00","0.00","0.00","0.00"
