"Start Date","End Date","Rīga","Āgenskalns","Atgāzene","Avoti","Beberbeķi","Berģi","Bieriņi","Bišumuiža","Bolderāja","Brasa","Brekši","Bukulti","Buļļi","Centrs","Čiekurkalns","Daugavgrīva","Dreiliņi","Dzirciems","Dārzciems","Dārziņi","Grīziņkalns","Imanta","Iļģuciems","Jaunciems","Jugla","Katlakalns","Kleisti","Kundziņsala","Ķengarags","Ķīpsala","Mangaļsala","Maskavas forstate","Mežaparks","Mežciems","Mīlgrāvis","Mūkupurvs","Pleskodāle","Purvciems","Pētersala-Andrejsala","Pļavnieki","Rumbula","Salas","Sarkandaugava","Skanste","Šķirotava","Spilve","Suži","Šampēteris","Teika","Torņakalns","Trīsciems","Vecdaugava","Vecmilgrāvis","Vecpilsēta","Vecāķi","Voleri","Zasulauks","Ziepniekkalns","Zolitūde"
"2018-12-01","2018-12-31","7.22","7.67","5.41","7.46","0.00","6.37","6.23","6.40","5.65","8.15","3.40","0.00","0.00","9.12","7.06","5.29","7.14","7.00","5.53","0.00","7.58","6.39","6.40","0.00","6.80","8.13","0.00","0.00","6.32","14.29","0.00","7.14","8.49","5.98","5.43","0.00","7.49","6.52","8.79","6.03","5.77","0.00","6.57","10.68","10.27","0.00","6.32","6.86","7.81","8.14","0.00","0.00","5.52","8.76","12.33","0.00","7.08","7.27","6.17"
"2019-01-01","2019-01-31","7.42","8.37","6.74","8.64","0.00","8.70","6.62","6.27","5.06","8.18","12.67","0.00","0.00","9.17","7.50","4.68","7.30","7.00","5.81","0.00","8.67","6.40","6.00","1.67","6.67","11.82","5.68","0.00","6.33","10.28","7.50","7.20","7.20","5.90","7.59","0.00","8.33","6.40","9.26","6.06","6.67","0.00","6.41","9.92","10.00","0.00","0.00","8.00","8.01","8.33","0.00","0.00","5.31","8.49","7.70","0.00","7.23","6.33","5.81"
"2019-02-01","2019-02-28","7.56","8.08","7.27","8.08","0.00","4.98","6.36","6.39","4.57","9.05","5.40","0.00","0.00","9.13","7.50","5.71","8.00","7.02","6.17","5.00","8.25","6.72","7.00","5.41","6.98","0.00","8.65","7.81","6.67","8.85","0.00","7.30","7.10","7.22","7.14","2.00","8.15","6.47","8.75","6.00","6.45","0.00","6.80","10.58","10.75","0.00","0.00","8.25","7.94","8.18","0.00","0.00","5.49","9.96","0.00","0.00","8.24","6.21","5.92"
"2019-03-01","2019-03-31","7.38","8.64","7.19","8.16","0.00","6.42","8.04","6.53","5.81","8.33","4.47","0.00","0.00","8.78","8.77","4.48","8.25","6.54","6.33","0.00","7.93","6.91","6.54","5.58","6.90","0.00","0.00","0.00","6.36","11.76","0.00","7.39","8.69","6.34","7.09","0.00","8.21","6.60","8.18","6.09","5.54","0.00","6.74","10.21","7.93","0.00","0.00","6.77","8.41","8.16","0.00","0.00","5.69","7.65","0.00","0.00","9.35","6.26","5.39"
"2019-04-01","2019-04-30","7.20","8.51","5.36","7.93","0.00","0.00","7.75","6.61","4.50","8.06","6.43","0.00","0.00","8.70","7.50","5.50","7.70","7.10","5.58","0.00","8.18","6.97","6.02","0.00","6.67","0.00","7.33","0.00","6.67","9.90","5.28","7.14","8.82","6.84","6.58","0.00","7.22","6.47","9.72","6.25","6.58","0.00","7.18","10.00","10.87","0.00","5.14","7.65","8.33","8.10","0.00","5.21","5.48","10.00","7.22","0.00","7.29","6.40","5.60"
"2019-05-01","2019-05-31","7.31","7.92","5.65","7.92","0.00","7.50","7.53","6.82","5.10","8.30","5.81","10.85","0.00","8.89","8.17","6.30","8.26","6.78","6.03","0.00","8.33","7.14","6.48","5.65","6.67","4.75","6.06","0.00","6.15","11.75","0.00","7.58","8.23","6.25","6.76","0.00","8.81","6.40","8.57","6.40","4.72","0.00","6.83","9.63","7.78","0.00","0.00","7.63","8.33","7.00","0.00","0.00","5.56","9.96","9.29","0.00","8.67","6.22","5.98"
"2019-06-01","2019-06-30","7.30","8.17","7.39","8.25","0.00","6.00","7.29","6.04","4.86","8.09","10.94","0.00","0.00","9.00","8.12","5.80","7.76","6.86","6.16","0.00","8.25","6.49","6.73","0.00","6.88","0.00","0.00","0.00","6.67","8.70","5.56","6.41","8.51","6.06","6.06","0.00","7.48","6.67","8.77","6.25","6.67","11.58","7.35","10.00","8.62","0.00","0.00","6.25","8.15","8.44","0.00","0.00","5.40","7.76","4.97","0.00","7.95","5.83","5.86"
"2019-07-01","2019-07-31","7.46","8.82","7.27","8.00","0.00","5.78","5.42","7.81","5.11","8.78","5.40","8.40","0.00","9.00","6.52","6.67","7.65","6.86","5.96","0.00","8.73","7.14","6.73","5.37","7.04","0.00","0.00","0.00","6.50","13.48","0.00","7.94","9.23","6.32","9.13","0.00","7.35","6.73","8.07","6.28","7.30","9.47","6.61","9.68","10.81","0.00","5.14","6.16","7.75","7.60","6.67","0.00","6.10","8.93","0.00","0.00","8.05","6.12","5.65"
"2019-08-01","2019-08-31","7.57","8.24","6.88","8.51","0.00","8.30","8.99","6.81","5.20","9.00","5.40","0.00","0.00","9.05","7.79","5.63","8.18","7.00","6.48","0.00","8.60","7.00","7.00","4.63","7.14","0.00","6.27","0.00","6.67","9.49","4.74","7.69","9.46","6.96","5.88","0.00","7.35","6.75","8.95","6.60","6.67","0.00","6.73","9.49","10.53","0.00","0.00","8.33","8.51","8.46","0.00","0.00","5.58","8.34","7.22","0.00","8.00","6.43","5.56"
"2019-09-01","2019-09-30","7.76","8.56","7.41","8.51","0.00","0.00","8.13","8.25","4.65","8.50","6.72","0.00","0.00","8.80","7.50","5.00","7.95","7.69","6.19","0.00","8.06","6.92","6.77","0.00","6.76","0.00","4.26","0.00","6.55","11.49","4.47","7.50","9.00","6.67","7.00","0.00","7.80","6.80","9.01","6.39","6.85","0.00","6.74","10.33","7.95","0.00","0.00","8.18","7.78","9.29","0.00","6.12","6.90","9.83","6.11","0.00","8.40","6.19","6.24"
"2019-10-01","2019-10-31","7.86","8.38","5.51","8.00","0.00","6.76","7.64","6.62","4.83","8.99","8.00","0.00","0.00","10.00","7.24","5.35","8.71","6.91","6.10","0.00","8.00","6.46","6.67","5.61","6.72","2.89","6.00","0.00","6.67","11.49","0.00","7.50","8.00","6.44","6.25","0.00","7.57","6.67","9.29","6.40","7.22","8.05","6.67","10.00","8.31","0.00","2.95","7.27","7.44","8.84","0.00","5.63","5.64","10.00","0.00","0.00","8.23","6.60","6.52"
"2019-11-01","2019-11-30","7.86","8.62","6.67","8.00","0.00","8.00","6.67","8.10","4.56","9.18","4.33","0.00","0.00","9.83","7.50","6.06","7.24","8.00","6.43","0.00","8.33","6.97","6.67","0.00","6.37","6.71","6.38","0.00","6.67","15.26","0.00","8.04","8.33","6.76","6.29","0.00","7.35","6.50","9.33","6.22","5.72","5.14","6.13","10.50","7.86","0.00","0.00","8.10","7.74","9.09","0.00","5.21","5.33","11.14","6.67","0.00","7.71","6.62","5.93"
"2019-12-01","2019-12-31","7.94","8.51","6.83","8.10","0.00","0.00","9.78","7.37","4.68","8.40","8.93","0.00","0.00","9.87","7.14","5.63","7.56","6.96","6.33","0.00","8.41","7.00","6.73","0.00","6.88","0.00","7.95","7.81","6.58","13.46","0.00","9.06","7.20","7.17","6.25","0.00","7.40","6.67","10.00","6.20","6.22","0.00","6.06","9.35","7.78","0.00","0.00","6.41","8.96","8.79","0.00","0.00","6.58","9.54","9.03","0.00","7.06","6.94","6.42"
"2020-01-01","2020-01-31","8.00","8.98","9.20","8.60","0.00","7.50","8.91","6.58","4.81","9.17","6.58","0.00","9.70","9.71","7.02","6.00","7.56","7.00","6.34","0.00","9.07","7.14","6.60","6.08","7.04","0.00","8.15","0.00","6.58","13.59","0.00","8.21","7.39","6.07","6.57","0.00","7.50","6.89","10.33","6.26","7.00","0.00","6.90","10.11","7.82","0.00","0.00","10.00","8.33","8.86","0.00","6.00","5.82","10.91","0.00","0.00","8.24","6.25","6.36"
"2020-02-01","2020-02-29","8.09","8.57","6.90","8.78","0.00","0.00","5.95","5.93","5.12","9.38","6.79","0.00","0.00","10.00","7.69","5.63","8.61","9.29","6.41","0.00","9.00","7.15","6.98","6.33","7.02","5.33","3.33","7.81","6.98","15.15","0.00","8.14","7.80","7.50","6.67","0.00","7.51","7.35","9.48","6.22","6.25","0.00","6.67","10.00","8.58","0.00","0.00","10.00","8.00","8.18","0.00","0.00","6.35","10.00","2.55","0.00","9.27","6.06","6.53"
"2020-03-01","2020-03-31","8.00","9.05","5.88","8.70","0.00","6.22","6.68","7.46","4.61","8.53","6.75","3.27","0.00","9.52","8.00","4.35","7.56","6.85","6.28","0.00","8.97","6.15","6.54","6.54","6.96","0.00","0.00","8.33","6.94","10.86","0.00","7.71","8.42","6.54","7.86","8.67","7.22","6.67","9.62","6.51","6.45","0.00","6.87","10.59","8.80","0.00","0.00","7.86","8.20","8.33","0.00","0.00","5.20","9.47","6.19","0.00","8.44","6.17","6.53"
"2020-04-01","2020-04-30","7.14","8.15","5.93","8.14","0.00","0.00","7.58","5.21","5.06","7.92","5.37","0.00","0.00","8.24","6.93","5.71","9.07","7.03","5.62","0.00","8.27","6.43","5.61","4.58","7.25","5.92","6.11","7.33","6.42","9.38","0.00","7.14","6.63","6.25","5.56","0.00","7.22","6.39","8.33","6.00","5.67","0.00","6.64","9.20","5.80","0.00","0.00","8.00","8.00","7.41","0.00","5.68","6.83","7.00","0.00","0.00","8.02","5.92","5.85"
"2020-05-01","2020-05-31","7.50","8.90","6.52","8.00","0.00","4.72","5.00","7.12","5.21","7.78","5.71","0.00","0.00","8.66","7.50","5.97","7.45","8.42","5.41","6.55","8.13","6.60","6.13","6.10","7.14","0.00","0.00","0.00","6.25","11.50","0.00","7.65","7.27","6.25","5.56","4.33","7.29","6.34","8.19","5.83","6.67","25.00","6.89","10.09","6.83","0.00","0.00","8.57","7.28","7.28","8.00","0.00","5.90","9.31","13.51","0.00","9.36","6.38","5.95"
"2020-06-01","2020-06-30","7.32","8.18","5.76","8.00","0.00","4.77","9.27","6.67","4.51","8.46","5.52","0.00","0.00","8.82","7.79","6.13","7.50","6.97","5.60","0.00","7.32","6.73","6.67","0.00","6.88","4.36","7.00","0.00","6.33","11.61","0.00","7.19","7.45","5.87","6.45","0.00","6.69","6.45","8.18","6.03","6.00","25.00","6.92","9.09","8.04","0.00","0.00","7.14","8.00","8.08","0.00","6.90","6.11","9.90","0.00","3.27","6.67","5.81","5.50"
"2020-07-01","2020-07-31","7.40","8.29","5.20","7.86","0.00","5.69","7.14","6.92","5.09","7.95","5.81","0.00","0.00","8.89","6.81","5.68","7.81","7.26","5.80","5.53","8.80","6.67","6.00","5.16","6.67","3.71","6.60","0.00","6.80","10.67","3.70","7.68","7.81","5.74","6.14","0.00","7.19","6.67","8.57","5.83","6.00","0.00","6.40","10.00","7.35","0.00","0.00","7.69","7.88","6.54","0.00","0.00","5.84","10.58","0.00","0.00","8.15","6.00","5.38"
"2020-08-01","2020-08-31","7.45","8.71","5.89","7.67","0.00","10.00","6.00","6.80","4.69","8.70","9.43","0.00","0.00","8.78","7.94","5.65","7.32","6.67","5.92","4.58","8.67","7.00","6.25","6.67","6.67","0.00","0.00","7.10","6.57","10.42","0.00","6.96","9.17","6.97","6.22","0.00","7.20","6.59","9.26","6.11","7.00","0.00","7.50","9.62","10.00","0.00","0.00","7.71","8.33","8.06","0.00","0.00","5.95","10.00","8.11","0.00","7.68","5.95","5.43"
"2020-09-01","2020-09-30","7.60","8.54","5.93","7.71","0.00","7.78","8.33","5.56","5.09","8.07","5.32","0.00","0.00","8.93","7.78","5.74","7.92","7.78","6.29","5.98","8.64","6.89","6.67","6.88","6.90","0.00","6.50","0.00","6.60","14.44","0.00","6.83","8.16","6.47","6.00","0.00","7.35","6.67","9.75","6.16","0.00","0.00","7.00","9.62","8.59","0.00","0.00","7.33","7.86","7.06","0.00","4.42","6.23","10.00","7.14","0.00","8.06","6.43","5.67"
"2020-10-01","2020-10-31","7.42","8.33","6.43","7.98","0.00","8.44","8.35","5.54","4.81","7.92","6.42","5.63","0.00","8.84","7.97","5.48","7.60","6.65","5.59","4.40","8.44","6.94","6.30","4.56","7.01","0.00","0.00","0.00","6.67","10.34","0.00","7.20","7.98","5.95","5.97","3.20","7.45","6.39","9.62","5.87","5.34","0.00","6.86","10.00","10.00","0.00","0.00","8.05","8.00","7.92","0.00","0.00","5.41","9.80","12.73","0.00","8.09","5.88","5.32"
"2020-11-01","2020-11-30","7.37","8.78","6.72","7.75","0.00","5.96","6.25","6.00","4.76","8.84","6.68","0.00","0.00","8.73","8.82","5.09","7.83","6.48","5.63","0.00","8.06","6.67","5.63","4.88","6.77","0.00","0.00","0.00","6.38","9.50","0.00","7.63","9.09","6.21","6.19","0.00","7.22","6.92","8.65","6.05","6.25","0.00","6.57","9.40","9.52","0.00","0.00","8.46","8.14","7.84","0.00","6.35","5.75","8.49","7.26","0.00","7.51","6.14","5.25"
"2020-12-01","2020-12-31","7.35","8.52","6.43","7.78","0.00","4.42","5.18","5.69","4.71","8.60","7.14","0.00","0.00","8.68","6.67","4.46","7.56","7.14","6.41","0.00","7.75","6.94","6.46","6.75","7.00","0.00","6.11","0.00","6.51","15.00","0.00","7.11","8.33","6.73","5.67","3.20","7.34","6.58","9.24","5.81","7.34","0.00","6.22","9.84","7.60","0.00","0.00","7.71","8.04","8.25","0.00","0.00","5.49","9.23","0.00","0.00","7.69","6.44","4.89"
"2021-01-01","2021-01-31","7.33","8.33","6.38","7.78","0.00","6.54","5.67","6.45","5.26","8.33","5.56","14.29","0.00","8.59","6.67","5.40","7.71","6.61","5.71","4.58","8.00","6.58","6.17","3.90","6.71","0.00","5.44","0.00","6.49","8.50","0.00","7.43","7.33","6.20","6.18","13.33","7.65","6.66","8.83","5.88","6.67","8.33","6.10","9.57","9.17","0.00","0.00","7.73","8.28","7.20","0.00","0.00","5.69","9.18","6.67","0.00","7.93","6.12","5.56"
"2021-02-01","2021-02-28","7.78","9.27","6.43","7.69","0.00","7.49","9.58","4.77","5.23","8.25","6.24","0.00","0.00","9.13","7.92","6.36","8.08","6.59","5.94","0.00","8.57","7.00","6.14","6.25","6.49","4.57","9.20","8.13","6.24","13.36","5.10","6.89","13.54","6.03","5.43","6.86","8.97","6.49","9.89","6.06","6.05","0.00","6.33","9.44","10.53","0.00","0.00","7.50","7.89","8.17","0.00","0.00","5.88","9.60","0.00","0.00","9.11","6.25","5.82"
"2021-03-01","2021-03-31","7.61","8.25","6.67","7.95","0.00","9.31","5.45","5.10","5.88","7.63","7.32","0.00","0.00","8.67","7.89","6.52","7.82","7.17","5.95","0.00","7.89","6.93","6.00","5.93","6.58","0.00","7.36","4.67","6.47","10.00","0.00","7.23","8.97","6.50","6.67","13.33","8.60","6.62","9.38","5.95","7.17","0.00","6.67","9.64","8.80","0.00","0.00","6.67","8.24","9.77","0.00","7.92","6.00","9.47","11.67","0.00","8.24","6.29","5.72"
"2021-04-01","2021-04-30","7.59","8.72","9.26","8.33","0.00","8.28","7.66","8.51","5.79","7.81","6.58","0.00","0.00","8.57","8.93","6.38","8.28","7.37","5.83","0.00","8.50","7.00","6.40","4.10","6.99","0.00","35.71","0.00","6.53","8.10","0.00","7.03","7.45","6.07","6.67","0.00","7.50","6.67","9.41","6.16","7.00","0.00","6.55","9.30","9.20","0.00","0.00","7.91","8.39","10.04","0.00","0.00","5.13","9.02","10.71","0.00","8.04","6.55","5.46"
"2021-05-01","2021-05-31","7.50","9.05","7.20","8.49","0.00","7.16","9.06","6.48","5.38","8.61","5.43","0.00","0.00","9.34","7.14","4.85","8.13","7.33","5.91","0.00","7.83","6.72","6.58","0.00","6.88","0.00","6.55","0.00","6.41","15.52","0.00","7.14","0.00","6.84","8.48","0.00","8.07","6.45","8.79","6.14","4.55","0.00","6.60","9.62","8.75","0.00","0.00","7.71","7.68","8.79","0.00","0.00","6.06","10.00","8.64","0.00","8.17","6.41","5.98"
"2021-06-01","2021-06-30","7.59","9.00","4.67","8.16","0.00","5.37","10.96","6.02","5.63","8.08","5.26","0.00","0.00","8.86","7.14","6.11","8.41","8.05","6.43","0.00","7.78","7.00","6.51","6.97","6.86","0.00","9.15","0.00","6.67","15.46","0.00","7.34","5.83","6.02","6.33","0.00","8.06","6.60","9.33","6.00","5.79","0.00","7.06","10.00","9.50","0.00","0.00","7.80","8.57","7.98","0.00","0.00","6.00","9.50","0.00","0.00","9.00","6.00","5.58"
"2021-07-01","2021-07-31","7.65","8.48","5.00","8.46","0.00","5.27","10.82","7.14","5.30","8.33","5.50","6.00","0.00","9.31","7.42","6.25","7.38","7.46","6.47","0.00","8.54","6.67","6.63","5.12","6.70","0.00","7.45","0.00","6.71","13.89","0.00","7.50","11.02","6.06","6.67","0.00","7.52","6.43","8.97","6.34","6.25","0.00","6.84","9.44","7.83","0.00","0.00","6.50","7.89","8.83","0.00","0.00","6.06","9.76","0.00","0.00","8.33","6.75","5.88"
"2021-08-01","2021-08-31","7.84","8.75","6.94","8.43","0.00","4.65","9.35","7.46","5.65","8.07","6.73","0.00","0.00","9.46","6.97","4.46","8.23","7.34","6.71","0.00","8.59","7.02","6.20","5.33","6.81","0.00","8.00","0.00","6.76","11.86","0.00","7.95","14.79","6.73","8.00","0.00","8.33","6.82","9.38","6.12","6.97","0.00","6.76","10.16","10.00","0.00","0.00","8.36","8.21","7.37","0.00","0.00","6.14","9.79","13.33","0.00","7.33","6.45","5.63"
"2021-09-01","2021-09-30","7.69","8.88","7.56","8.33","0.00","8.33","10.24","7.10","5.71","7.98","8.33","0.00","0.00","9.09","7.96","5.00","8.56","7.33","6.37","0.00","8.92","6.78","6.67","6.67","7.19","8.13","0.00","0.00","6.90","10.91","0.00","7.50","11.33","7.50","8.03","0.00","7.37","7.11","9.50","6.41","7.17","0.00","6.94","10.16","10.00","0.00","0.00","6.00","7.89","8.04","0.00","0.00","5.83","10.00","6.00","0.00","9.73","6.34","6.00"
"2021-10-01","2021-10-31","7.50","8.28","6.94","8.00","0.00","5.56","8.06","9.53","5.75","8.14","5.48","0.00","0.00","9.47","7.14","4.81","8.20","7.19","6.18","0.00","8.45","6.94","6.67","5.56","6.75","7.65","7.72","0.00","6.67","11.91","0.00","7.54","9.90","7.06","6.78","0.00","7.28","6.53","9.90","6.25","6.06","0.00","6.44","10.00","10.00","0.00","4.74","5.95","8.46","5.65","0.00","0.00","6.98","9.99","6.66","0.00","7.65","6.67","5.94"
