"Start Date","End Date","Rīga","Āgenskalns","Atgāzene","Avoti","Beberbeķi","Berģi","Bieriņi","Bišumuiža","Bolderāja","Brasa","Brekši","Bukulti","Buļļi","Centrs","Čiekurkalns","Daugavgrīva","Dreiliņi","Dzirciems","Dārzciems","Dārziņi","Grīziņkalns","Imanta","Iļģuciems","Jaunciems","Jugla","Katlakalns","Kleisti","Kundziņsala","Ķengarags","Ķīpsala","Mangaļsala","Maskavas forstate","Mežaparks","Mežciems","Mīlgrāvis","Mūkupurvs","Pleskodāle","Purvciems","Pētersala-Andrejsala","Pļavnieki","Rumbula","Salas","Sarkandaugava","Skanste","Šķirotava","Spilve","Suži","Šampēteris","Teika","Torņakalns","Trīsciems","Vecdaugava","Vecmilgrāvis","Vecpilsēta","Vecāķi","Voleri","Zasulauks","Ziepniekkalns","Zolitūde"
"2019-08-01","2019-08-31","700","0","0","0","0","0","1500","0","0","0","0","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1350","0","0","0","0","0","0","0","0","700","3714","40","0","550","0","0","0","0","450","0","0","0","0","0","0","0","440","0"
"2019-09-01","2019-09-30","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","250","1000","0","0","0","0","0","0","0","700","0","1000","0","50","0","0","0","10000","0","0","0","0","0","0","0","0","0","0"
"2019-10-01","2019-10-31","908.05","0","0","3372","0","0","1500","0","0","0","0","0","0","0","500","0","0","0","908.05","0","0","3086","0","150","0","0","677800","0","0","0","0","2000","0","0","0","0","230","0","3000","0","0","0","35","0","550","0","0","0","10000","350","0","0","0","0","0","0","0","0","99"
"2019-11-01","2019-11-30","1200","0","0","0","0","0","0","0","0","0","0","0","0","317","500","0","0","0","2400","0","0","0","0","0","0","0","0","0","0","0","0","725","0","0","0","0","230","0","0","0","1750","0","8400","1500","0","0","0","0","0","1200","0","0","0","0","0","0","0","0","0"
"2019-12-01","2019-12-31","500","0","0","0","0","0","1500","0","0","0","0","0","0","90","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","950","0","0","0","10000","0","0","0","0","0","0","0","0","0","0"
"2020-01-01","2020-01-31","500","0","0","0","0","0","0","0","0","0","0","0","0","0","350","0","600","0","0","0","0","3086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","500","0","0","0","0","0","0","0","0","0","0"
"2020-02-01","2020-02-29","500","0","0","0","0","0","0","0","0","0","0","0","0","80","425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","0","0","0","0","0","40","0","950","0","0","0","10000","0","0","0","0","0","0","0","500","0","0"
"2020-03-01","2020-03-31","90","0","0","0","1000","0","0","0","0","0","0","0","0","70","550","0","0","0","0","200","40","3086","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","0","0","0","10","0","296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1500","0"
"2020-04-01","2020-04-30","450","0","0","0","0","0","0","0","0","0","0","0","0","70","425","0","0","0","0","0","40","60","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","669","0","4177.5","0","950","0","0","0","0","400","0","0","0","0","0","0","0","1800","0"
"2020-05-01","2020-05-31","200","0","0","0","0","0","0","0","0","0","0","0","0","65","0","0","0","0","0","280","40","3086","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","800","0","552","0","950","1000","0","0","1","417","0","0","0","0","0","0","0","0","0"
"2020-07-01","2020-07-31","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","3500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1607","0","3500","0","150","1000","0","0","100","1400","0","0","0","0","0","0","0","0","0"
"2020-08-01","2020-08-31","800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","3086","3500","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1234","0","600","0","0","1000","0","0","200","0","0","0","0","0","0","0","0","0","0"
"2020-09-01","2020-09-30","1075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3086","0","150","0","0","0","0","0","70","0","0","0","0","0","0","0","0","400","0","1607","0","975","0","750","2000","0","0","0","1400","0","0","0","0","0","0","0","0","0"
"2020-10-01","2020-10-31","625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320","0","0","0","50","0","777.5","0","625","1000","0","0","0","0","0","0","0","16000","0","0","0","0","0"
"2020-11-01","2020-11-30","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","3500","0","0","0","8980","0","750","0","500","1500","0","0","100","1400","0","0","0","16000","0","0","0","450","0"
"2020-12-01","2020-12-31","2700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","70","0","0","0","0","0","0","0","400","0","0","0","0","1075","0","4950","0","0","0","100","0","0","0","0","0","0","0","0","0","0"
"2021-01-01","2021-01-31","850","0","0","0","0","0","0","0","1","0","0","0","0","0","600","0","300","0","0","0","0","6375","0","0","0","0","0","0","0","70","0","0","0","0","0","0","2600","2588","0","0","1000","0","562.5","0","625","2000","0","0","100","1400","0","0","0","0","0","0","0","0","0"
"2021-02-01","2021-02-28","2700","0","0","0","900","0","0","0","0","0","0","0","0","0","700","0","0","0","0","0","0","3335","9000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","2700","0","0","0","0","0","0","0","0","15750","0","0","0","0","0"
"2021-03-01","2021-03-31","295","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","40","295","9000","150","0","0","0","0","1500","0","0","0","0","0","0","0","2200","1444","0","0","150","0","552","0","450","0","0","0","0","1400","0","0","0","0","0","0","0","0","0"
"2021-04-01","2021-04-30","370","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","370","0","40","0","0","150","0","0","0","0","0","30","0","0","0","0","0","0","0","100","1000","0","1000","0","552","0","990","2000","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-05-01","2021-05-31","450","0","0","0","0","0","450","0","0","0","0","0","0","75","0","0","0","0","1830","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1650","100","0","0","600","0","301","0","450","0","0","0","500","1400","0","0","0","0","0","0","0","800","0"
